Date,demand_quantity,combined
2017-02-28,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-01,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-02,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-03,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-04,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-05,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-06,15789,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-07,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-08,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-09,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-10,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-11,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-12,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-13,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-14,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-15,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-16,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-17,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-18,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-19,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-20,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-21,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-22,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-23,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-24,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-25,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-26,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-27,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-28,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-29,17224,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-30,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-03-31,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-01,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-02,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-03,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-04,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-05,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-06,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-07,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-08,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-09,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-10,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-11,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-12,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-13,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-14,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-15,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-16,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-17,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-18,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-19,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-20,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-21,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-22,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-23,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-24,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-25,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-26,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-27,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-28,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-29,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-04-30,47367,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-01,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-02,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-03,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-04,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-05,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-06,48802,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-07,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-08,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-09,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-10,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-11,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-12,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-13,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-14,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-15,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-16,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-17,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-18,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-19,50237,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-20,48802,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-21,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-22,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-23,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-24,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-25,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-26,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-27,50237,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-28,47367,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-29,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-30,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-05-31,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-01,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-02,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-03,51673,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-04,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-05,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-06,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-07,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-08,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-09,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-10,58849,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-11,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-12,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-13,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-14,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-15,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-16,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-17,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-18,54543,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-19,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-20,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-21,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-22,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-23,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-24,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-25,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-26,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-27,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-28,71768,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-29,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-06-30,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-01,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-02,54543,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-03,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-04,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-05,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-06,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-07,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-08,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-09,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-10,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-11,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-12,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-13,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-14,54543,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-15,57414,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-16,51673,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-17,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-18,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-19,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-20,53108,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-21,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-22,50237,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-23,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-24,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-25,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-26,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-27,50237,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-28,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-29,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-30,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-07-31,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-01,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-02,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-03,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-04,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-05,50237,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-06,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-07,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-08,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-09,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-10,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-11,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-12,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-13,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-14,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-15,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-16,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-17,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-18,50237,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-19,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-20,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-21,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-22,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-23,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-24,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-25,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-26,54543,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-27,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-28,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-29,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-30,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-08-31,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-01,54543,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-02,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-03,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-04,17224,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-05,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-06,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-07,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-08,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-09,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-10,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-11,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-12,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-13,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-14,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-15,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-16,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-17,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-18,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-19,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-20,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-21,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-22,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-23,53108,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-24,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-25,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-26,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-27,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-28,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-29,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-09-30,43061,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-01,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-02,17224,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-03,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-04,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-05,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-06,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-07,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-08,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-09,12918,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-10,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-11,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-12,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-13,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-14,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-15,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-16,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-17,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-18,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-19,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-20,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-21,37319,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-22,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-23,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-24,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-25,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-26,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-27,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-28,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-29,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-30,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-10-31,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-01,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-02,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-03,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-04,48802,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-05,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-06,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-07,33013,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-08,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-09,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-10,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-11,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-12,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-13,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-14,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-15,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-16,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-17,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-18,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-19,45931,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-20,30142,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-21,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-22,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-23,35884,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-24,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-25,41625,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-26,34448,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-27,14354,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-28,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-29,40190,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-11-30,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-01,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-02,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-03,44496,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-04,10047,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-05,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-06,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-07,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-08,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-09,38754,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-10,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-11,28707,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-12,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-13,24401,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-14,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-15,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-16,21530,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-17,31578,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-18,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-19,10047,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-20,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-21,17224,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-22,8612,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-23,25836,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-24,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-25,18660,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-26,22966,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-27,20095,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
2017-12-28,27272,Mexico // Mexico City // Beer // IPA  // Fancy Beer IPA 330 ml
